SalesID,Quantity,Price,Discount,Revenue,TotalPrice,DiscountedRevenue
2693,40,113.13,0.31,3636.87,4525.2,3122.3879999999995
2694,17,165.94,0.03,582.35,2820.98,2736.3505999999998
2695,52,127.63,0.05,4693.93,6636.76,6304.922
2696,93,282.89,0.34,8378.46,26308.77,17363.7882
2697,52,63.03,0.04,1885.63,3277.56,3146.4575999999997
2698,36,467.32,0.3,1542.01,16823.52,11776.464
2699,38,173.42,0.11,4771.33,6589.959999999999,5865.064399999999
2700,50,117.3,0.15,3768.97,5865.0,4985.25
2701,63,253.31,0.06,5656.68,15958.53,15001.0182
2702,63,145.73,0.12,9476.04,9180.99,8079.2712
2703,62,272.1,0.41,7632.77,16870.2,9953.418000000001
2704,99,180.77,0.32,6901.88,17896.23,12169.436399999999
2705,7,74.71,0.47,4217.78,522.9699999999999,277.17409999999995
2706,27,140.29,0.02,2944.86,3787.83,3712.0733999999998
2707,92,224.84,0.4,5448.61,20685.28,12411.168
2708,86,24.84,0.35,8865.89,2136.24,1388.5559999999998
2709,14,387.61,0.13,8779.75,5426.54,4721.0898
2710,71,314.69,0.36,4510.6,22342.99,14299.513600000002
2711,86,304.67,0.36,2537.58,26201.620000000003,16769.0368
2712,5,277.56,0.23,2330.91,1387.8,1068.606
2713,55,299.25,0.34,436.49,16458.75,10862.774999999998
2714,2,467.98,0.22,8442.38,935.96,730.0488
2715,62,14.2,0.17,2721.9,880.4,730.732
2716,91,33.42,0.23,3654.09,3041.2200000000003,2341.7394000000004
2717,21,103.83,0.45,8111.24,2180.43,1199.2365
2718,79,91.98,0.19,1288.24,7266.42,5885.800200000001
2719,21,98.79,0.2,4666.22,2074.59,1659.6720000000003
2720,10,339.25,0.3,1311.18,3392.5,2374.75
2721,87,235.15,0.38,4474.3,20458.05,12683.991
2722,58,495.97,0.37,566.68,28766.260000000002,18122.7438
2723,39,121.17,0.01,5224.47,4725.63,4678.3737
2724,5,162.31,0.34,7977.53,811.55,535.6229999999999
2725,65,492.28,0.23,6795.34,31998.199999999997,24638.613999999998
2726,13,417.56,0.26,5140.77,5428.28,4016.9271999999996
2727,85,240.2,0.28,8304.71,20417.0,14700.24
2728,90,281.75,0.37,2355.1,25357.5,15975.225
2729,85,423.16,0.42,8324.88,35968.6,20861.788
2730,53,245.68,0.32,2836.0,13021.04,8854.3072
2731,82,110.95,0.28,3688.61,9097.9,6550.487999999999
2732,45,415.94,0.19,1371.46,18717.3,15161.013
2733,32,273.51,0.07,1107.37,8752.32,8139.6576
2734,36,84.99,0.48,9327.9,3059.64,1591.0128
2735,81,257.74,0.23,1980.78,20876.940000000002,16075.243800000002
2736,99,212.47,0.28,3399.63,21034.53,15144.861599999998
2737,60,439.65,0.38,5338.6,26379.0,16354.98
2738,11,71.77,0.03,3543.88,789.4699999999999,765.7858999999999
2739,63,438.85,0.43,8714.32,27647.550000000003,15759.103500000003
2740,21,260.98,0.4,9017.08,5480.58,3288.348
2741,52,208.14,0.39,3327.31,10823.279999999999,6602.200799999999
2742,55,89.36,0.01,1011.07,4914.8,4865.652
2743,26,353.4,0.26,2180.57,9188.4,6799.415999999999
2744,68,464.14,0.03,4796.49,31561.52,30614.6744
2745,34,193.93,0.28,2955.96,6593.62,4747.4064
2746,52,128.38,0.36,4589.38,6675.76,4272.4864
2747,82,281.88,0.06,7611.16,23114.16,21727.3104
2748,99,400.13,0.35,4264.32,39612.87,25748.365500000004
2749,93,11.85,0.22,2050.27,1102.05,859.599
2750,52,319.37,0.41,3643.88,16607.24,9798.271600000002
2751,29,302.29,0.27,7455.51,8766.41,6399.4793
2752,38,165.89,0.17,4298.21,6303.82,5232.1705999999995
2753,42,231.2,0.17,2570.42,9710.4,8059.632
2754,21,131.01,0.45,4331.38,2751.21,1513.1655
2755,42,397.04,0.23,4602.59,16675.68,12840.2736
2756,13,320.92,0.2,3034.13,4171.96,3337.568
2757,64,271.03,0.02,9957.28,17345.92,16999.0016
2758,17,202.34,0.18,7699.5,3439.78,2820.6196000000004
2759,9,152.78,0.42,6955.3,1375.02,797.5116
2760,41,413.14,0.38,8563.18,16938.739999999998,10502.018799999998
2761,1,231.19,0.11,6697.55,231.19,205.7591
2762,2,255.71,0.21,7930.71,511.42,404.02180000000004
2763,60,265.21,0.1,4184.0,15912.599999999999,14321.339999999998
2764,48,229.7,0.48,5053.68,11025.599999999999,5733.311999999999
2765,29,135.48,0.3,565.26,3928.9199999999996,2750.2439999999997
2766,97,68.97,0.38,2878.4,6690.09,4147.8558
2767,10,58.28,0.36,3743.32,582.8,372.99199999999996
2768,58,381.16,0.44,6292.16,22107.280000000002,12380.076800000003
2769,60,119.53,0.47,4695.69,7171.8,3801.054
2770,21,37.28,0.02,6117.6,782.88,767.2224
2771,28,400.78,0.49,7161.94,11221.84,5723.1384
2772,75,85.49,0.44,522.91,6411.75,3590.5800000000004
2773,34,316.32,0.19,2656.95,10754.88,8711.4528
2774,8,175.94,0.42,1791.95,1407.52,816.3616000000001
2775,59,71.98,0.37,1955.81,4246.820000000001,2675.4966000000004
2776,86,213.1,0.4,5080.94,18326.6,10995.96
2777,72,17.26,0.11,7425.79,1242.72,1106.0208
2778,49,422.11,0.32,2800.49,20683.39,14064.705199999999
2779,79,261.61,0.01,8262.05,20667.190000000002,20460.5181
2780,17,78.19,0.42,8935.32,1329.23,770.9534000000001
2781,60,126.12,0.48,3570.29,7567.200000000001,3934.9440000000004
2782,87,229.51,0.33,6845.43,19967.37,13378.137899999998
2783,88,102.55,0.26,1258.79,9024.4,6678.056
2784,45,141.61,0.36,7465.88,6372.450000000001,4078.3680000000004
2785,83,271.85,0.16,1733.74,22563.550000000003,18953.382
2786,69,417.98,0.31,6905.42,28840.620000000003,19900.0278
2787,32,206.9,0.36,4276.81,6620.8,4237.312
2788,44,361.32,0.07,9291.72,15898.08,14785.214399999999
2789,65,439.58,0.07,4698.16,28572.7,26572.610999999997
2790,87,115.99,0.36,405.94,10091.13,6458.3232
2791,8,405.52,0.22,4858.62,3244.16,2530.4447999999998
2792,77,381.13,0.44,7975.44,29347.01,16434.3256
2793,72,184.9,0.16,6506.13,13312.800000000001,11182.752
2794,87,494.86,0.02,9666.52,43052.82,42191.7636
2795,43,138.66,0.32,8448.4,5962.38,4054.4183999999996
2796,1,134.85,0.34,5312.86,134.85,89.00099999999999
2797,51,388.41,0.28,2144.55,19808.91,14262.4152
2798,24,222.98,0.34,137.37,5351.5199999999995,3532.003199999999
2799,99,172.09,0.26,9806.97,17036.91,12607.3134
2800,24,97.54,0.35,9389.37,2340.96,1521.624
2801,17,385.01,0.02,2814.03,6545.17,6414.2666
2802,5,395.3,0.18,6418.34,1976.5,1620.73
2803,20,287.62,0.11,7319.47,5752.4,5119.6359999999995
2804,21,479.08,0.05,5822.33,10060.68,9557.646
2805,58,165.9,0.12,8445.32,9622.2,8467.536
2806,31,117.61,0.1,870.46,3645.91,3281.319
2807,11,341.96,0.49,8975.29,3761.56,1918.3956
2808,52,381.62,0.14,3980.99,19844.24,17066.046400000003
2809,15,120.2,0.12,4858.83,1803.0,1586.64
2810,83,47.54,0.42,4502.86,3945.8199999999997,2288.5756
2811,7,407.15,0.21,5359.73,2850.0499999999997,2251.5395
2812,28,488.49,0.21,6021.87,13677.720000000001,10805.3988
2813,51,325.89,0.22,7132.4,16620.39,12963.9042
2814,58,146.15,0.21,5296.91,8476.7,6696.593000000001
2815,5,498.37,0.16,6879.26,2491.85,2093.154
2816,5,447.7,0.14,3449.14,2238.5,1925.11
2817,94,261.56,0.44,9373.14,24586.64,13768.5184
2818,96,414.41,0.08,738.86,39783.36,36600.6912
2819,8,409.75,0.09,5500.85,3278.0,2982.98
2820,64,468.05,0.29,965.22,29955.2,21268.192
2821,10,422.05,0.17,4483.39,4220.5,3503.015
2822,38,325.4,0.21,2650.07,12365.199999999999,9768.508
2823,96,308.56,0.4,9375.34,29621.760000000002,17773.056
2824,92,239.01,0.45,229.45,21988.92,12093.906
2825,81,316.98,0.4,3972.92,25675.38,15405.228
2826,95,399.66,0.12,7842.22,37967.700000000004,33411.576
2827,8,484.83,0.49,1965.77,3878.64,1978.1064
2828,25,238.97,0.18,8174.32,5974.25,4898.885
2829,73,291.09,0.08,8611.28,21249.57,19549.6044
2830,66,227.95,0.25,7109.23,15044.699999999999,11283.525
2831,79,337.56,0.36,2169.78,26667.24,17067.033600000002
2832,50,318.66,0.04,2793.18,15933.000000000002,15295.68
2833,67,18.74,0.32,1752.65,1255.58,853.7943999999999
2834,49,275.17,0.43,1922.23,13483.33,7685.498100000001
2835,36,53.36,0.13,461.27,1920.96,1671.2352
2836,68,22.93,0.35,8587.42,1559.24,1013.5060000000001
2837,78,397.69,0.2,5332.17,31019.82,24815.856
2838,41,136.74,0.21,3344.82,5606.34,4429.0086
2839,89,176.92,0.14,2966.81,15745.88,13541.4568
2840,62,41.4,0.31,5492.49,2566.7999999999997,1771.0919999999996
2841,10,97.96,0.18,3334.18,979.5999999999999,803.2719999999999
2842,21,385.15,0.42,8650.81,8088.15,4691.127
2843,36,251.83,0.48,2188.48,9065.880000000001,4714.257600000001
2844,12,441.53,0.47,8834.79,5298.36,2808.1308
2845,91,204.65,0.08,6674.52,18623.15,17133.298000000003
2846,2,141.66,0.01,9570.63,283.32,280.4868
2847,13,180.32,0.22,249.56,2344.16,1828.4448
2848,53,359.26,0.36,685.05,19040.78,12186.099199999999
2849,32,281.95,0.49,5058.86,9022.4,4601.424
2850,95,453.05,0.39,9132.55,43039.75,26254.247499999998
2851,16,305.06,0.29,7334.87,4880.96,3465.4816
2852,32,251.58,0.01,6259.15,8050.56,7970.0544
2853,32,395.02,0.41,412.86,12640.64,7457.977600000001
2854,98,474.29,0.09,3606.22,46480.420000000006,42297.1822
2855,11,184.36,0.03,3523.94,2027.96,1967.1212
2856,10,132.44,0.43,5466.65,1324.4,754.9080000000001
2857,15,311.95,0.28,2652.5,4679.25,3369.06
2858,17,254.45,0.06,2744.84,4325.65,4066.1109999999994
2859,40,494.7,0.19,6246.52,19788.0,16028.28
2860,18,236.56,0.04,9451.22,4258.08,4087.7567999999997
2861,55,46.42,0.32,6635.77,2553.1,1736.1079999999997
2862,73,488.91,0.14,6714.49,35690.43,30693.7698
2863,25,423.36,0.43,9863.53,10584.0,6032.880000000001
2864,59,97.34,0.18,1619.43,5743.06,4709.309200000001
2865,78,453.26,0.25,434.96,35354.28,26515.71
2866,89,176.93,0.03,7480.59,15746.77,15274.3669
2867,22,194.78,0.14,4444.0,4285.16,3685.2376
2868,30,454.13,0.34,4345.35,13623.9,8991.774
2869,84,269.76,0.37,2330.5,22659.84,14275.699200000001
2870,85,77.5,0.12,5117.94,6587.5,5797.0
2871,44,190.84,0.25,4477.51,8396.960000000001,6297.720000000001
2872,32,363.83,0.41,3519.96,11642.56,6869.1104000000005
2873,51,95.35,0.19,4483.18,4862.849999999999,3938.9085
2874,46,299.21,0.07,3899.96,13763.66,12800.2038
2875,21,350.68,0.22,9404.97,7364.28,5744.1384
2876,99,178.49,0.3,9804.49,17670.510000000002,12369.357
2877,32,350.0,0.0,8415.02,11200.0,11200.0
2878,94,443.26,0.17,9905.1,41666.44,34583.1452
2879,39,241.34,0.3,2730.62,9412.26,6588.581999999999
2880,12,197.63,0.48,8444.96,2371.56,1233.2112
2881,47,133.07,0.2,4125.63,6254.29,5003.432000000001
2882,18,306.06,0.08,7486.75,5509.08,5068.3536
2883,21,441.13,0.27,2093.79,9263.73,6762.5229
2884,13,169.08,0.14,8138.37,2198.04,1890.3144
2885,21,204.16,0.11,926.3,4287.36,3815.7504
2886,8,209.25,0.3,2778.52,1674.0,1171.8
2887,46,284.8,0.46,8237.33,13100.800000000001,7074.432000000001
2888,7,121.92,0.42,7496.88,853.44,494.99520000000007
2889,23,412.88,0.09,5062.34,9496.24,8641.5784
2890,96,154.85,0.38,6760.65,14865.599999999999,9216.671999999999
2891,75,355.63,0.11,1937.18,26672.25,23738.3025
2892,86,261.48,0.15,6710.86,22487.280000000002,19114.188000000002
2893,22,297.09,0.46,178.96,6535.98,3529.4292
2894,89,98.01,0.46,8348.84,8722.890000000001,4710.360600000001
2895,22,370.16,0.08,5211.25,8143.52,7492.0384
2896,92,102.42,0.03,9444.4,9422.64,9139.960799999999
2897,29,65.6,0.15,4833.83,1902.3999999999999,1617.0399999999997
2898,13,277.87,0.29,4387.56,3612.31,2564.7401
2899,82,357.56,0.44,4555.52,29319.920000000002,16419.1552
2900,2,34.52,0.06,3661.31,69.04,64.8976
2901,29,44.0,0.21,1750.08,1276.0,1008.0400000000001
2902,85,403.31,0.14,8436.42,34281.35,29481.961
2903,79,406.43,0.01,3951.95,32107.97,31786.8903
2904,52,130.2,0.39,5338.17,6770.4,4129.9439999999995
2905,27,311.46,0.41,296.88,8409.42,4961.5578000000005
2906,50,227.16,0.11,696.51,11358.0,10108.62
2907,95,320.02,0.08,6012.11,30401.899999999998,27969.748
2908,79,432.81,0.07,8804.36,34191.99,31798.550699999996
2909,23,49.13,0.23,4984.62,1129.99,870.0923
2910,88,391.21,0.12,1733.25,34426.479999999996,30295.302399999997
2911,44,251.58,0.26,1249.66,11069.52,8191.4448
2912,77,286.42,0.19,9007.9,22054.34,17864.0154
2913,22,330.43,0.11,7046.21,7269.46,6469.8194
2914,43,462.09,0.38,9665.34,19869.87,12319.319399999998
2915,37,37.79,0.08,915.25,1398.23,1286.3716000000002
2916,61,24.44,0.4,9035.87,1490.8400000000001,894.504
2917,97,97.35,0.28,8471.76,9442.949999999999,6798.923999999999
2918,56,493.36,0.42,8942.53,27628.16,16024.332800000002
2919,3,360.39,0.0,157.05,1081.17,1081.17
2920,63,311.17,0.37,7444.84,19603.710000000003,12350.337300000001
2921,19,33.05,0.03,5534.49,627.9499999999999,609.1114999999999
2922,23,440.76,0.48,5774.48,10137.48,5271.4896
2923,29,408.25,0.35,4745.1,11839.25,7695.5125
2924,30,335.75,0.16,7452.5,10072.5,8460.9
2925,39,176.17,0.16,9998.41,6870.629999999999,5771.329199999999
2926,25,44.55,0.43,7134.33,1113.75,634.8375000000001
2927,8,294.22,0.45,6812.7,2353.76,1294.5680000000002
2928,58,362.65,0.45,6578.93,21033.699999999997,11568.535
2929,16,56.18,0.4,6982.6,898.88,539.328
2930,72,320.55,0.41,3486.91,23079.600000000002,13616.964000000004
2931,1,150.32,0.29,3270.18,150.32,106.7272
2932,5,384.48,0.01,7864.95,1922.4,1903.1760000000002
2933,3,274.41,0.04,625.57,823.23,790.3008
2934,65,73.23,0.32,7616.55,4759.95,3236.7659999999996
2935,4,267.99,0.2,8157.03,1071.96,857.5680000000001
2936,99,203.91,0.28,5263.82,20187.09,14534.7048
2937,96,98.37,0.12,9110.47,9443.52,8310.2976
2938,64,422.34,0.32,4783.57,27029.76,18380.2368
2939,98,15.4,0.12,1863.06,1509.2,1328.096
2940,89,162.94,0.23,3677.85,14501.66,11166.2782
2941,10,16.17,0.24,9068.09,161.70000000000002,122.89200000000001
2942,21,57.04,0.09,9938.01,1197.84,1090.0344
2943,46,155.58,0.44,4276.35,7156.68,4007.7408000000005
2944,91,36.59,0.26,1751.78,3329.6900000000005,2463.9706000000006
2945,27,302.35,0.43,2934.66,8163.450000000001,4653.166500000001
2946,66,52.56,0.13,5577.63,3468.96,3017.9952
2947,41,353.84,0.09,5763.75,14507.439999999999,13201.7704
2948,13,35.79,0.01,6337.59,465.27,460.6173
2949,9,39.06,0.05,8370.0,351.54,333.963
2950,36,159.61,0.07,7141.02,5745.960000000001,5343.742800000001
2951,86,449.32,0.04,2682.32,38641.52,37095.8592
2952,90,324.28,0.45,4010.94,29185.199999999997,16051.86
2953,58,387.36,0.46,8414.18,22466.88,12132.115200000002
2954,54,79.36,0.47,6370.49,4285.44,2271.2832
2955,12,418.72,0.48,1747.54,5024.64,2612.8128
2956,81,13.99,0.25,3322.83,1133.19,849.8925
2957,78,114.4,0.27,7931.8,8923.2,6513.936000000001
2958,14,311.89,0.07,1803.73,4366.46,4060.8077999999996
2959,34,193.87,0.07,6941.4,6591.58,6130.1694
2960,53,492.25,0.39,5679.01,26089.25,15914.4425
2961,20,24.87,0.43,1560.0,497.40000000000003,283.51800000000003
2962,75,499.31,0.39,6919.9,37448.25,22843.4325
2963,16,315.58,0.42,1509.25,5049.28,2928.5824000000002
2964,95,283.77,0.14,4044.51,26958.149999999998,23184.009
2965,70,39.16,0.23,3154.74,2741.2,2110.7239999999997
2966,56,143.93,0.23,6931.1,8060.08,6206.2616
2967,83,463.08,0.5,7845.39,38435.64,19217.82
2968,58,183.58,0.47,1766.33,10647.640000000001,5643.249200000001
2969,4,334.21,0.3,8138.77,1336.84,935.7879999999999
2970,4,499.75,0.07,171.42,1999.0,1859.07
2971,20,138.9,0.13,5347.58,2778.0,2416.86
2972,10,292.28,0.18,5216.21,2922.7999999999997,2396.696
2973,24,351.25,0.44,6275.83,8430.0,4720.8
2974,99,90.67,0.09,2473.04,8976.33,8168.460300000001
2975,26,82.85,0.11,197.58,2154.1,1917.149
2976,37,233.59,0.17,4602.15,8642.83,7173.5489
2977,85,199.05,0.46,806.92,16919.25,9136.395
2978,54,359.97,0.25,8932.72,19438.38,14578.785
2979,21,44.06,0.32,1819.3,925.26,629.1768
2980,74,486.36,0.19,4309.81,35990.64,29152.418400000002
2981,38,17.0,0.09,4396.6,646.0,587.86
2982,46,304.65,0.11,5573.36,14013.9,12472.371
2983,4,285.69,0.4,7847.07,1142.76,685.656
2984,60,76.01,0.45,4774.27,4560.6,2508.3300000000004
2985,57,83.95,0.25,354.96,4785.150000000001,3588.8625
2986,45,398.41,0.18,7733.99,17928.45,14701.329000000002
2987,20,444.91,0.4,913.52,8898.2,5338.92
2988,17,148.68,0.34,6451.38,2527.56,1668.1895999999997
2989,71,224.6,0.02,8053.95,15946.6,15627.668
2990,4,183.95,0.18,2898.63,735.8,603.356
2991,93,45.55,0.34,4546.15,4236.15,2795.8589999999995
2992,14,339.87,0.29,241.92,4758.18,3378.3078
2993,3,414.34,0.49,8058.36,1243.02,633.9402
2994,88,159.39,0.43,7062.28,14026.32,7995.0024
2995,80,495.19,0.03,2390.74,39615.2,38426.744
2996,58,47.17,0.36,3963.24,2735.86,1750.9504000000002
2997,55,334.28,0.17,6983.63,18385.399999999998,15259.881999999998
2998,4,229.63,0.34,3645.81,918.52,606.2231999999999
2999,24,228.83,0.31,1707.91,5491.92,3789.4248
3000,34,234.25,0.25,5233.2,7964.5,5973.375
3001,30,136.75,0.43,7263.32,4102.5,2338.425
3002,82,360.63,0.35,3276.01,29571.66,19221.579
3003,19,363.57,0.44,1305.55,6907.83,3868.3848000000003
3004,31,148.37,0.14,8312.49,4599.47,3955.5442000000003
3005,60,419.3,0.17,2602.74,25158.0,20881.14
3006,60,165.25,0.31,5176.87,9915.0,6841.349999999999
3007,19,365.3,0.48,6944.3,6940.7,3609.164
3008,49,69.29,0.19,3239.04,3395.2100000000005,2750.1201000000005
3009,63,92.66,0.02,6521.5,5837.58,5720.828399999999
3010,83,164.74,0.22,4651.12,13673.42,10665.267600000001
3011,22,301.0,0.27,5747.32,6622.0,4834.0599999999995
3012,24,326.3,0.4,5946.7,7831.200000000001,4698.72
3013,76,204.21,0.36,8259.09,15519.960000000001,9932.7744
3014,30,48.14,0.48,6597.63,1444.2,750.984
3015,58,193.08,0.39,2716.64,11198.640000000001,6831.170400000001
3016,31,347.5,0.15,690.08,10772.5,9156.625
3017,64,338.79,0.32,119.66,21682.56,14744.1408
3018,19,88.5,0.34,9053.73,1681.5,1109.79
3019,48,13.81,0.5,9426.89,662.88,331.44
3020,45,378.96,0.07,1031.7,17053.2,15859.475999999999
3021,94,62.12,0.1,4921.83,5839.28,5255.352
3022,55,50.35,0.08,1600.79,2769.25,2547.71
3023,55,11.32,0.29,9492.62,622.6,442.046
3024,97,221.97,0.07,2543.64,21531.09,20023.913699999997
3025,18,256.6,0.33,5066.31,4618.8,3094.596
3026,63,322.46,0.4,1739.64,20314.98,12188.988
3027,92,155.07,0.22,3394.33,14266.439999999999,11127.823199999999
3028,47,358.11,0.28,2741.38,16831.170000000002,12118.442400000002
3029,75,92.97,0.46,4806.72,6972.75,3765.2850000000003
3030,57,417.68,0.28,4255.84,23807.760000000002,17141.5872
3031,45,290.21,0.1,3374.9,13059.449999999999,11753.505
3032,33,296.11,0.17,1148.19,9771.630000000001,8110.4529
3033,17,112.79,0.26,4896.42,1917.43,1418.8982
3034,70,46.31,0.08,8517.06,3241.7000000000003,2982.3640000000005
3035,4,237.72,0.31,7329.21,950.88,656.1071999999999
3036,20,311.65,0.5,7233.69,6233.0,3116.5
3037,47,56.57,0.33,3724.31,2658.79,1781.3892999999998
3038,91,475.76,0.19,7113.35,43294.159999999996,35068.2696
3039,15,490.4,0.17,4708.76,7356.0,6105.48
3040,70,277.27,0.47,1587.73,19408.899999999998,10286.716999999999
3041,47,475.53,0.44,4248.59,22349.91,12515.949600000002
3042,78,97.93,0.24,1414.11,7638.540000000001,5805.290400000001
3043,75,22.46,0.18,1233.38,1684.5,1381.2900000000002
3044,9,29.31,0.36,328.29,263.78999999999996,168.82559999999998
3045,90,297.88,0.16,2900.26,26809.2,22519.728
3046,16,40.2,0.06,3375.66,643.2,604.6080000000001
3047,69,479.69,0.16,7024.49,33098.61,27802.8324
3048,61,79.55,0.22,5426.25,4852.55,3784.9890000000005
3049,10,159.31,0.13,8598.65,1593.1,1385.9969999999998
3050,50,413.03,0.11,1847.06,20651.5,18379.835
3051,3,117.18,0.0,2732.97,351.54,351.54
3052,77,129.05,0.32,9416.65,9936.85,6757.058
3053,94,324.73,0.31,4496.05,30524.620000000003,21061.9878
3054,70,145.28,0.09,7911.6,10169.6,9254.336000000001
3055,81,116.55,0.47,4972.46,9440.55,5003.4915
3056,51,134.55,0.2,4763.75,6862.05,5489.64
3057,19,250.42,0.01,1566.35,4757.98,4710.400199999999
3058,42,483.39,0.11,8526.88,20302.38,18069.1182
3059,35,417.8,0.35,875.72,14623.0,9504.95
3060,46,149.46,0.1,3171.58,6875.160000000001,6187.644000000001
3061,26,188.05,0.03,6767.33,4889.3,4742.621
3062,69,237.61,0.31,5121.85,16395.09,11312.612099999998
3063,93,489.68,0.26,8825.65,45540.24,33699.7776
3064,64,94.47,0.38,489.05,6046.08,3748.5696
3065,37,185.17,0.39,6529.13,6851.29,4179.2869
3066,84,367.42,0.48,4826.91,30863.280000000002,16048.905600000002
3067,49,482.33,0.03,1627.69,23634.17,22925.1449
3068,21,86.28,0.02,7458.19,1811.88,1775.6424000000002
3069,74,121.42,0.49,4171.94,8985.08,4582.3908
3070,64,120.59,0.32,5362.66,7717.76,5248.0768
3071,5,20.26,0.36,9675.93,101.30000000000001,64.83200000000001
3072,70,306.02,0.05,4913.68,21421.399999999998,20350.329999999998
3073,90,338.64,0.03,8251.39,30477.6,29563.271999999997
3074,4,305.24,0.08,7718.82,1220.96,1123.2832
3075,39,44.95,0.21,6661.27,1753.0500000000002,1384.9095000000002
3076,35,43.92,0.06,8978.44,1537.2,1444.9679999999998
3077,1,113.09,0.22,2590.86,113.09,88.2102
3078,24,152.24,0.28,8225.64,3653.76,2630.7072000000003
3079,57,395.41,0.0,3840.1,22538.370000000003,22538.370000000003
3080,70,88.1,0.06,8143.66,6167.0,5796.98
3081,41,31.61,0.19,4988.51,1296.01,1049.7681
3082,54,203.05,0.03,8591.32,10964.7,10635.759
3083,46,214.03,0.07,8958.95,9845.38,9156.203399999999
3084,60,230.94,0.12,6016.67,13856.4,12193.632
3085,60,415.18,0.21,5125.51,24910.8,19679.532
3086,57,58.02,0.36,7854.47,3307.1400000000003,2116.5696000000003
3087,31,354.93,0.07,2743.16,11002.83,10232.631899999998
3088,84,175.59,0.37,251.95,14749.56,9292.2228
3089,24,161.89,0.43,4130.24,3885.3599999999997,2214.6552
3090,89,466.95,0.33,5126.96,41558.549999999996,27844.228499999994
3091,36,131.75,0.02,3042.9,4743.0,4648.14
3092,85,324.84,0.22,3895.28,27611.399999999998,21536.892
3093,30,144.81,0.33,1417.28,4344.3,2910.681
3094,24,258.5,0.49,2845.17,6204.0,3164.04
3095,30,395.28,0.48,2476.94,11858.4,6166.368
3096,86,442.04,0.2,3079.77,38015.44,30412.352000000003
3097,92,420.96,0.31,3060.64,38728.32,26722.5408
3098,7,295.27,0.45,5633.79,2066.89,1136.7895
3099,35,131.92,0.42,2580.91,4617.2,2677.976
3100,55,334.0,0.24,9415.52,18370.0,13961.2
3101,92,357.85,0.13,5161.62,32922.200000000004,28642.314000000002
3102,14,15.24,0.07,1376.76,213.36,198.4248
3103,10,225.21,0.24,2868.1,2252.1,1711.596
3104,80,423.2,0.36,7324.6,33856.0,21667.84
3105,16,249.9,0.48,235.22,3998.4,2079.168
3106,54,162.57,0.43,9384.4,8778.779999999999,5003.9046
3107,95,437.18,0.1,4507.25,41532.1,37378.89
3108,89,86.38,0.36,5258.68,7687.82,4920.2047999999995
3109,77,111.16,0.14,9885.28,8559.32,7361.0152
3110,70,346.81,0.34,5083.69,24276.7,16022.622
3111,44,182.69,0.33,9482.67,8038.36,5385.7011999999995
3112,73,359.38,0.14,9160.79,26234.739999999998,22561.876399999997
3113,45,87.27,0.12,9419.02,3927.1499999999996,3455.892
3114,56,133.61,0.05,8142.49,7482.160000000001,7108.052000000001
3115,84,86.76,0.03,3034.34,7287.84,7069.2047999999995
3116,82,476.93,0.43,3529.19,39108.26,22291.708200000005
3117,57,208.65,0.02,3713.34,11893.050000000001,11655.189
3118,21,175.24,0.04,9793.89,3680.04,3532.8383999999996
3119,68,16.96,0.12,3671.48,1153.28,1014.8864
3120,50,85.17,0.44,1176.02,4258.5,2384.76
3121,33,216.36,0.17,7805.46,7139.88,5926.100399999999
3122,91,43.57,0.1,3724.03,3964.87,3568.383
3123,7,260.26,0.36,6247.27,1821.82,1165.9648
3124,70,232.96,0.16,9251.17,16307.2,13698.048
3125,15,385.91,0.17,5797.51,5788.650000000001,4804.5795
3126,82,333.3,0.37,6413.23,27330.600000000002,17218.278000000002
3127,32,228.51,0.13,6464.34,7312.32,6361.7184
3128,75,120.08,0.45,6162.75,9006.0,4953.3
3129,20,366.16,0.28,1681.72,7323.200000000001,5272.704000000001
3130,88,356.85,0.27,4618.51,31402.800000000003,22924.044
3131,15,85.12,0.13,175.87,1276.8000000000002,1110.8160000000003
3132,48,458.23,0.42,6300.02,21995.04,12757.123200000002
3133,71,41.56,0.29,5796.05,2950.76,2095.0396
3134,21,36.97,0.08,3249.56,776.37,714.2604
3135,42,101.8,0.1,5286.57,4275.599999999999,3848.0399999999995
3136,26,455.64,0.23,4981.27,11846.64,9121.9128
3137,14,264.8,0.39,2584.06,3707.2000000000003,2261.3920000000003
3138,57,396.09,0.47,3003.55,22577.129999999997,11965.8789
3139,37,121.64,0.33,7649.16,4500.68,3015.4556
3140,58,250.21,0.25,7581.75,14512.18,10884.135
3141,21,185.56,0.13,4750.84,3896.76,3390.1812
3142,82,415.64,0.34,7203.34,34082.479999999996,22494.436799999996
3143,69,21.08,0.49,4562.93,1454.52,741.8052
3144,3,129.48,0.24,8528.6,388.43999999999994,295.21439999999996
3145,87,84.76,0.08,3394.79,7374.120000000001,6784.190400000001
3146,90,431.0,0.05,9280.2,38790.0,36850.5
3147,37,239.1,0.13,5468.61,8846.699999999999,7696.628999999999
3148,88,208.07,0.28,5403.31,18310.16,13183.3152
3149,49,230.25,0.47,6741.02,11282.25,5979.592500000001
3150,19,486.24,0.15,3474.47,9238.56,7852.775999999999
3151,89,426.63,0.15,7270.86,37970.07,32274.5595
3152,85,356.12,0.24,3272.21,30270.2,23005.352000000003
3153,12,152.33,0.46,4035.63,1827.96,987.0984000000001
3154,61,90.93,0.21,6779.56,5546.7300000000005,4381.916700000001
