SalesID,Quantity,Price,Discount,Revenue
2199,59,450.42,0.02,4313.39
2200,69,466.25,0.01,4872.55
2201,33,480.9,0.3,1605.73
2202,51,16.41,0.16,3710.89
2203,78,94.13,0.29,8179.47
2204,12,330.34,0.08,1905.74
2205,20,22.48,0.39,7325.55
2206,53,41.17,0.43,6550.71
2207,88,118.33,0.44,667.25
2208,43,261.1,0.15,322.05
2209,98,277.49,0.33,3590.03
2210,89,26.79,0.14,6952.49
2211,50,93.48,0.38,3371.14
2212,29,254.86,0.06,6710.56
2213,57,301.03,0.38,6688.04
2214,39,82.72,0.22,8084.89
2215,95,205.43,0.43,1084.91
2216,56,453.16,0.37,5813.58
2217,43,499.46,0.19,718.72
2218,50,493.74,0.45,1841.88
2219,23,442.02,0.14,3322.46
2220,44,203.38,0.48,7103.15
2221,38,346.42,0.38,9741.39
2222,84,214.13,0.5,3490.96
2223,23,327.78,0.03,5259.33
2224,45,161.62,0.14,2664.65
2225,52,307.04,0.37,6787.35
2226,80,266.64,0.46,3729.2
2227,50,22.0,0.01,4867.8
2228,8,397.44,0.0,5721.35
2229,85,15.83,0.13,6893.8
2230,1,153.65,0.43,694.51
2231,8,12.9,0.38,5593.52
2232,29,194.34,0.17,4368.52
2233,96,40.95,0.0,1424.27
2234,5,457.62,0.28,2159.56
2235,86,213.68,0.12,8850.51
2236,47,235.15,0.37,8730.58
2237,34,181.43,0.22,429.97
2238,65,317.48,0.34,6925.07
2239,55,394.36,0.43,5586.45
2240,90,327.59,0.27,9404.18
2241,43,376.62,0.17,9089.26
2242,74,453.93,0.38,5837.66
2243,30,433.14,0.13,1475.65
2244,82,340.29,0.45,4652.17
2245,17,115.17,0.04,7279.13
2246,26,322.47,0.42,9522.19
2247,8,257.98,0.05,3701.91
2248,47,361.44,0.03,7868.25
2249,76,418.14,0.18,6865.07
2250,91,373.93,0.48,875.1
2251,72,424.81,0.49,5623.97
2252,89,41.29,0.1,1916.74
2253,46,25.49,0.07,6867.14
2254,68,136.67,0.18,6139.84
2255,33,451.33,0.17,9733.18
2256,1,413.59,0.38,9360.29
2257,19,344.54,0.22,192.79
2258,31,353.37,0.39,892.29
2259,80,366.07,0.37,7714.43
2260,14,471.88,0.29,6887.87
2261,53,417.77,0.42,8029.36
2262,48,315.46,0.1,2741.47
2263,69,336.2,0.08,8508.3
2264,90,114.73,0.38,4479.95
2265,62,332.09,0.12,2692.89
2266,92,218.09,0.0,205.02
2267,66,84.95,0.46,8726.5
2268,64,405.14,0.31,5399.9
2269,70,260.02,0.22,9756.28
2270,63,488.94,0.36,7175.35
2271,73,148.02,0.17,896.13
2272,33,245.53,0.48,5923.09
2273,41,229.52,0.03,269.53
2274,89,69.18,0.32,5622.04
2275,48,218.8,0.39,3567.0
2276,13,150.9,0.23,6468.63
2277,73,88.56,0.38,5461.58
2278,77,148.26,0.46,2687.37
2279,31,124.29,0.37,1707.27
2280,75,369.7,0.15,4106.64
2281,68,25.08,0.28,9869.68
2282,98,312.56,0.46,4413.42
2283,4,382.72,0.22,7512.99
2284,19,245.55,0.34,664.04
2285,70,466.47,0.23,3850.77
2286,98,356.86,0.06,5845.2
2287,82,376.48,0.03,7536.85
2288,13,106.5,0.48,5331.0
2289,23,390.87,0.31,5201.43
2290,83,417.73,0.05,7662.68
2291,75,187.02,0.43,3201.55
2292,1,114.55,0.26,997.04
2293,88,198.67,0.39,3536.79
2294,54,372.41,0.06,1674.06
2295,71,214.64,0.45,9662.85
2296,89,370.96,0.3,5817.36
2297,85,65.65,0.37,4521.34
2298,15,404.95,0.02,9129.31
2299,65,134.07,0.16,9013.58
2300,76,131.98,0.13,4215.4
2301,71,299.29,0.47,8759.8
2302,15,44.36,0.09,733.86
2303,21,22.89,0.35,8868.62
2304,19,137.9,0.02,3174.78
2305,60,273.65,0.1,5694.71
2306,93,454.73,0.17,2769.92
2307,89,424.75,0.4,9849.52
2308,33,250.32,0.39,810.62
2309,49,28.16,0.48,4524.86
2310,96,272.27,0.46,6247.78
2311,35,355.35,0.04,6194.56
2312,44,176.19,0.41,7413.71
2313,90,64.42,0.23,7271.71
2314,11,146.5,0.43,7952.11
2315,99,388.08,0.04,2419.45
2316,72,182.11,0.41,3768.01
2317,78,407.87,0.08,3882.13
2318,74,166.57,0.17,9562.81
2319,66,90.14,0.01,4152.19
2320,46,223.57,0.06,2296.51
2321,9,231.61,0.22,6360.21
2322,3,17.89,0.41,4329.94
2323,85,67.35,0.39,2575.79
2324,26,100.61,0.12,7179.84
2325,72,65.66,0.08,2000.06
2326,48,177.35,0.19,6370.21
2327,66,482.67,0.44,4362.25
2328,70,259.52,0.05,3259.75
2329,28,317.5,0.27,9465.22
2330,93,184.63,0.04,3311.63
2331,26,168.51,0.24,3540.32
2332,25,21.34,0.06,8719.32
2333,12,255.16,0.04,1377.53
2334,5,246.97,0.1,1169.88
2335,98,87.34,0.13,2898.81
2336,48,384.52,0.14,5957.2
2337,37,251.41,0.32,3904.57
2338,79,176.11,0.03,6124.69
2339,44,81.99,0.04,1681.53
2340,15,280.56,0.09,2688.36
2341,43,378.88,0.44,5695.11
2342,48,148.18,0.31,2249.78
2343,87,117.21,0.37,4285.77
2344,70,265.75,0.19,5769.21
2345,46,86.12,0.11,9739.14
2346,43,336.64,0.02,890.88
2347,21,306.62,0.24,4658.1
2348,23,52.67,0.29,4023.08
2349,80,27.89,0.45,8259.99
2350,47,313.94,0.44,9012.94
2351,15,154.2,0.21,9079.43
2352,25,52.36,0.21,3813.88
2353,36,382.12,0.08,3116.09
2354,75,163.88,0.13,4546.46
2355,51,235.2,0.46,3505.46
2356,15,126.04,0.07,7216.62
2357,68,317.39,0.48,2214.35
2358,21,157.73,0.25,6620.97
2359,13,484.33,0.23,9277.18
2360,86,354.44,0.09,2871.14
2361,19,76.99,0.33,6801.22
2362,34,214.18,0.23,1521.26
2363,78,198.86,0.19,1301.7
2364,68,271.78,0.13,1244.88
2365,52,422.55,0.03,1471.43
2366,27,295.88,0.26,2240.03
2367,29,40.16,0.16,5672.02
2368,28,331.15,0.35,7693.16
2369,35,14.05,0.36,1355.88
2370,8,392.18,0.17,8713.15
2371,16,336.65,0.33,8442.89
2372,36,161.3,0.13,7301.14
2373,30,153.3,0.36,4317.06
2374,18,401.15,0.01,115.42
2375,2,393.83,0.08,7374.17
2376,49,182.63,0.12,8801.96
2377,77,156.48,0.39,3419.34
2378,4,284.31,0.03,7208.08
2379,90,14.1,0.09,714.27
2380,89,50.51,0.18,7124.0
2381,94,71.82,0.0,776.25
2382,75,100.85,0.38,5913.14
2383,7,260.89,0.28,6015.78
2384,95,496.2,0.45,3091.35
2385,74,329.78,0.02,883.31
2386,39,40.04,0.14,9498.41
2387,13,267.53,0.37,5402.22
2388,31,253.36,0.34,5839.61
2389,71,80.64,0.12,6188.71
2390,63,460.93,0.3,8921.37
2391,56,225.97,0.4,696.53
2392,42,497.33,0.02,8943.55
2393,61,215.84,0.36,2472.8
2394,42,307.9,0.13,871.71
2395,56,61.33,0.47,6606.93
2396,36,232.57,0.27,9772.06
2397,84,127.0,0.02,666.7
2398,68,419.43,0.2,4318.61
2399,7,394.12,0.48,5344.87
2400,54,413.85,0.37,2595.98
2401,1,364.57,0.15,9830.43
2402,44,418.01,0.29,6445.54
2403,45,108.41,0.3,8459.07
2404,47,231.5,0.01,4216.2
2405,13,349.0,0.09,3604.16
2406,22,322.32,0.28,5576.26
2407,21,361.01,0.2,4409.26
2408,86,119.89,0.1,7177.99
2409,92,58.23,0.39,2731.6
2410,9,459.24,0.24,4550.95
2411,26,284.48,0.15,8961.81
2412,9,85.37,0.08,7585.47
2413,15,398.78,0.31,1763.89
2414,10,458.32,0.33,8879.96
2415,88,93.09,0.33,5931.26
2416,42,410.53,0.11,6824.94
2417,72,467.28,0.3,3013.14
2418,24,469.8,0.45,4471.29
2419,80,457.94,0.18,8087.44
2420,49,277.75,0.11,3373.69
2421,26,184.54,0.39,1734.11
2422,91,13.56,0.09,3845.22
2423,37,39.85,0.13,785.26
2424,68,220.13,0.05,7206.78
2425,50,205.67,0.13,1562.68
2426,24,100.51,0.21,2922.75
2427,19,203.79,0.03,8822.7
2428,60,95.58,0.44,5450.93
2429,39,425.91,0.26,3281.25
2430,74,156.12,0.29,5521.9
2431,89,303.3,0.19,2260.95
2432,18,256.39,0.33,349.21
2433,19,35.42,0.22,6076.95
2434,36,471.69,0.38,7169.85
2435,74,268.34,0.41,8809.84
2436,97,169.28,0.34,7741.65
2437,55,87.48,0.25,9274.11
2438,69,175.88,0.39,9860.94
2439,47,20.05,0.25,7474.86
2440,49,188.14,0.06,8692.44
2441,99,270.43,0.06,6769.94
2442,98,437.21,0.47,1792.28
2443,33,346.81,0.11,1898.85
2444,21,64.68,0.41,1191.57
2445,81,82.4,0.12,9435.45
2446,22,219.78,0.22,6760.24
2447,48,105.9,0.33,7920.11
2448,37,23.65,0.08,3378.46
2449,15,404.46,0.37,4658.17
2450,35,19.57,0.34,493.82
2451,92,417.04,0.27,8901.17
2452,71,80.61,0.28,8544.73
2453,32,487.59,0.05,7869.63
2454,11,305.9,0.22,677.19
2455,10,370.14,0.04,1825.07
2456,73,64.14,0.15,3408.29
2457,78,432.43,0.45,2704.32
2458,77,421.2,0.29,8400.75
2459,57,329.97,0.37,2028.87
2460,25,256.11,0.29,5368.03
2461,2,363.53,0.1,5756.67
2462,64,12.9,0.3,4307.62
2463,35,300.3,0.38,2482.81
2464,7,425.23,0.07,9606.91
2465,85,184.88,0.41,4192.65
2466,18,63.06,0.28,7300.37
2467,67,216.23,0.0,1922.06
2468,42,366.28,0.26,8245.83
2469,39,62.58,0.2,2237.33
2470,41,110.96,0.15,6785.54
2471,75,82.3,0.39,5114.31
2472,24,400.5,0.45,1550.92
2473,60,40.82,0.38,347.0
2474,46,346.43,0.42,9314.41
2475,19,189.56,0.45,1344.34
2476,68,380.34,0.46,7079.02
2477,90,482.55,0.06,6561.58
2478,42,66.13,0.23,3483.03
2479,32,164.05,0.0,1935.29
2480,39,406.96,0.25,1865.45
2481,36,140.42,0.46,5894.75
2482,97,115.41,0.1,5514.52
2483,36,414.44,0.32,8771.76
2484,3,493.67,0.32,6436.03
2485,73,282.87,0.08,8210.82
2486,8,146.24,0.12,420.89
2487,97,205.3,0.23,6742.83
2488,70,93.36,0.09,2413.72
2489,41,383.32,0.29,2603.11
2490,68,389.0,0.24,7233.71
2491,13,438.81,0.26,7954.99
2492,49,23.04,0.07,3780.18
2493,60,285.37,0.26,7921.76
2494,2,114.99,0.02,4493.07
2495,60,177.03,0.44,8590.69
2496,5,394.63,0.17,346.55
2497,44,104.1,0.43,926.6
2498,27,322.79,0.35,7785.88
2499,32,330.74,0.38,6278.49
2500,21,477.51,0.16,5634.3
2501,8,389.83,0.11,6178.39
2502,72,403.78,0.2,9308.89
2503,50,270.48,0.01,6589.82
2504,67,101.52,0.46,6510.01
2505,44,218.53,0.19,7618.76
2506,58,279.25,0.49,8679.54
2507,3,342.43,0.38,2692.93
2508,86,307.78,0.04,6205.81
2509,70,203.05,0.33,5881.35
2510,2,140.0,0.14,1435.01
2511,87,92.43,0.12,5251.14
2512,44,349.98,0.13,788.55
2513,2,326.25,0.46,1931.1
2514,81,346.81,0.25,9138.33
2515,35,192.54,0.33,1280.51
2516,98,138.58,0.14,5831.27
2517,87,382.26,0.26,3302.46
2518,30,389.09,0.18,5597.6
2519,8,233.25,0.16,2426.24
2520,22,309.83,0.12,4499.36
2521,44,193.02,0.2,8686.6
2522,58,353.95,0.33,3824.55
2523,36,419.5,0.11,3595.01
2524,69,347.23,0.48,4516.57
2525,77,261.17,0.06,1094.88
2526,93,234.74,0.24,3934.74
2527,31,324.74,0.04,168.31
2528,47,343.11,0.01,5083.63
2529,55,283.78,0.46,8494.62
2530,80,316.22,0.41,5565.52
2531,62,57.33,0.35,6116.48
2532,30,476.37,0.43,402.58
2533,55,397.48,0.4,8609.2
2534,16,193.22,0.32,3911.54
2535,12,285.78,0.42,9751.04
2536,17,33.19,0.2,1292.61
2537,16,30.2,0.28,9452.25
2538,12,132.89,0.39,6379.48
2539,8,347.95,0.04,618.17
2540,84,427.55,0.43,9719.82
2541,3,284.0,0.08,237.34
2542,16,270.75,0.43,7333.93
2543,30,207.13,0.16,8906.35
2544,23,89.18,0.16,1840.53
2545,92,67.99,0.04,3499.24
2546,5,382.73,0.44,5656.17
2547,84,464.48,0.09,6830.11
2548,65,234.56,0.32,8731.57
2549,30,333.13,0.32,7634.6
2550,21,458.08,0.14,3696.98
2551,84,54.16,0.49,8235.03
2552,70,387.54,0.03,9664.16
2553,22,312.24,0.3,2347.16
2554,82,303.33,0.24,833.55
2555,72,153.34,0.12,4323.54
2556,32,345.11,0.08,8825.83
2557,33,399.45,0.37,1587.89
2558,16,65.3,0.46,8869.4
2559,76,271.43,0.05,9922.91
2560,38,59.62,0.1,634.62
2561,98,437.56,0.49,5003.04
2562,14,258.74,0.01,3355.97
2563,36,405.9,0.25,3997.43
2564,97,190.36,0.26,4571.18
2565,23,71.29,0.13,7423.07
2566,66,30.33,0.33,5953.87
2567,85,147.94,0.47,9615.89
2568,2,129.67,0.23,3394.37
2569,91,284.57,0.37,5460.89
2570,73,20.65,0.32,8151.95
2571,65,265.08,0.24,3792.98
2572,75,201.97,0.02,4706.46
2573,67,292.79,0.37,6881.25
2574,52,354.18,0.18,8621.37
2575,62,320.71,0.11,4215.25
2576,23,492.48,0.47,5366.31
2577,26,77.75,0.39,9753.71
2578,68,220.57,0.48,520.44
2579,82,218.17,0.13,4537.46
2580,55,214.36,0.42,6396.22
2581,6,335.26,0.3,183.43
2582,35,250.02,0.49,6008.19
2583,22,263.54,0.47,656.38
2584,43,221.85,0.49,8589.83
2585,15,495.93,0.48,8090.15
2586,86,464.51,0.0,419.33
2587,60,160.78,0.37,583.16
2588,12,64.68,0.14,7560.78
2589,49,421.48,0.35,3758.49
2590,42,498.61,0.49,5792.76
2591,38,153.38,0.02,2776.25
2592,82,185.31,0.28,1812.39
2593,45,471.4,0.37,3031.16
2594,35,358.45,0.13,2542.47
2595,30,154.86,0.11,4538.24
2596,88,294.71,0.03,7492.09
2597,30,472.67,0.05,5585.88
2598,78,407.79,0.33,6130.87
2599,6,373.5,0.25,4753.78
2600,67,371.13,0.02,3314.86
2601,80,97.23,0.48,1520.74
2602,7,414.09,0.33,3610.2
2603,52,145.3,0.26,6685.47
2604,14,465.88,0.14,7364.4
2605,73,188.67,0.33,4744.9
2606,15,430.25,0.18,6485.47
2607,21,140.45,0.35,2184.36
2608,35,262.12,0.34,8614.66
2609,66,62.37,0.05,8672.77
2610,91,333.46,0.45,3271.25
2611,2,419.68,0.24,5522.35
2612,35,362.04,0.2,6105.95
2613,82,266.4,0.48,4777.06
2614,78,32.11,0.22,9120.31
2615,20,467.39,0.36,7423.2
2616,82,355.69,0.33,6757.85
2617,10,375.47,0.08,5248.92
2618,25,399.39,0.5,939.99
2619,66,376.39,0.23,1167.43
2620,25,226.15,0.2,3060.19
2621,54,369.47,0.46,2194.07
2622,33,316.26,0.26,9530.06
2623,36,428.47,0.35,4157.14
2624,95,403.21,0.42,8778.39
2625,14,30.27,0.12,8198.99
2626,65,195.65,0.08,8144.45
2627,80,27.01,0.03,2235.5
2628,54,60.02,0.45,4528.49
2629,52,304.69,0.1,3247.72
2630,3,438.17,0.15,9707.07
2631,99,68.71,0.14,8779.77
2632,41,231.03,0.15,2574.24
2633,6,456.33,0.33,3203.85
2634,25,409.01,0.48,5336.2
2635,13,264.64,0.16,2858.2
2636,98,388.07,0.2,8262.85
2637,8,266.12,0.39,8210.39
2638,21,87.47,0.22,7270.97
2639,98,71.12,0.46,6924.17
2640,68,102.3,0.25,5518.28
2641,25,181.95,0.17,3536.41
2642,79,465.96,0.49,8385.69
2643,68,401.84,0.21,8602.44
2644,45,222.07,0.12,590.14
2645,60,251.61,0.09,4046.33
2646,12,140.15,0.5,363.61
2647,32,355.13,0.38,8410.83
2648,96,403.36,0.2,1853.22
2649,92,127.06,0.41,6771.28
2650,13,30.49,0.27,3638.02
2651,31,315.71,0.16,8179.05
2652,78,285.63,0.37,5145.9
2653,20,207.04,0.37,3311.58
2654,18,325.51,0.25,3306.32
2655,93,279.8,0.02,3336.58
2656,60,132.78,0.04,7906.93
2657,63,204.89,0.39,7140.04
2658,6,219.78,0.41,3260.22
2659,32,441.32,0.34,4953.06
2660,93,480.84,0.42,853.92
2661,43,447.57,0.36,8292.25
2662,2,362.4,0.45,2732.95
2663,60,296.65,0.08,8903.33
2664,23,347.74,0.19,6008.29
2665,83,470.16,0.23,5721.42
2666,31,132.5,0.15,1710.92
2667,5,272.21,0.36,788.4
2668,83,347.91,0.46,5570.9
2669,34,342.83,0.21,4733.09
2670,10,133.62,0.47,1284.86
2671,89,297.5,0.26,8372.32
2672,2,400.0,0.26,4230.68
2673,11,242.79,0.3,2678.53
2674,50,398.72,0.13,7903.89
2675,31,186.34,0.19,9139.34
2676,56,469.99,0.28,3129.03
2677,79,271.62,0.47,7781.9
2678,73,302.01,0.32,6559.94
2679,87,25.37,0.17,9898.31
2680,83,93.43,0.01,2119.53
2681,9,320.14,0.49,9610.72
2682,99,215.74,0.25,3221.19
2683,21,259.0,0.47,4178.35
2684,73,40.86,0.27,3652.38
2685,28,418.73,0.3,2757.66
2686,62,394.41,0.36,6962.9
2687,7,100.82,0.16,5932.54
2688,80,320.82,0.35,3126.35
2689,16,410.97,0.26,1408.9
2690,97,324.02,0.34,3242.02
2691,4,162.1,0.42,3874.19
2692,4,331.49,0.09,3868.47
2693,40,113.13,0.31,3636.87
2694,17,165.94,0.03,582.35
2695,52,127.63,0.05,4693.93
2696,93,282.89,0.34,8378.46
2697,52,63.03,0.04,1885.63
2698,36,467.32,0.3,1542.01
2699,38,173.42,0.11,4771.33
2700,50,117.3,0.15,3768.97
2701,63,253.31,0.06,5656.68
2702,63,145.73,0.12,9476.04
2703,62,272.1,0.41,7632.77
2704,99,180.77,0.32,6901.88
2705,7,74.71,0.47,4217.78
2706,27,140.29,0.02,2944.86
2707,92,224.84,0.4,5448.61
2708,86,24.84,0.35,8865.89
2709,14,387.61,0.13,8779.75
2710,71,314.69,0.36,4510.6
2711,86,304.67,0.36,2537.58
2712,5,277.56,0.23,2330.91
2713,55,299.25,0.34,436.49
2714,2,467.98,0.22,8442.38
2715,62,14.2,0.17,2721.9
2716,91,33.42,0.23,3654.09
2717,21,103.83,0.45,8111.24
2718,79,91.98,0.19,1288.24
2719,21,98.79,0.2,4666.22
2720,10,339.25,0.3,1311.18
2721,87,235.15,0.38,4474.3
2722,58,495.97,0.37,566.68
2723,39,121.17,0.01,5224.47
2724,5,162.31,0.34,7977.53
2725,65,492.28,0.23,6795.34
2726,13,417.56,0.26,5140.77
2727,85,240.2,0.28,8304.71
2728,90,281.75,0.37,2355.1
2729,85,423.16,0.42,8324.88
2730,53,245.68,0.32,2836.0
2731,82,110.95,0.28,3688.61
2732,45,415.94,0.19,1371.46
2733,32,273.51,0.07,1107.37
2734,36,84.99,0.48,9327.9
2735,81,257.74,0.23,1980.78
2736,99,212.47,0.28,3399.63
2737,60,439.65,0.38,5338.6
2738,11,71.77,0.03,3543.88
2739,63,438.85,0.43,8714.32
2740,21,260.98,0.4,9017.08
2741,52,208.14,0.39,3327.31
2742,55,89.36,0.01,1011.07
2743,26,353.4,0.26,2180.57
2744,68,464.14,0.03,4796.49
2745,34,193.93,0.28,2955.96
2746,52,128.38,0.36,4589.38
2747,82,281.88,0.06,7611.16
2748,99,400.13,0.35,4264.32
2749,93,11.85,0.22,2050.27
2750,52,319.37,0.41,3643.88
2751,29,302.29,0.27,7455.51
2752,38,165.89,0.17,4298.21
2753,42,231.2,0.17,2570.42
2754,21,131.01,0.45,4331.38
2755,42,397.04,0.23,4602.59
2756,13,320.92,0.2,3034.13
2757,64,271.03,0.02,9957.28
2758,17,202.34,0.18,7699.5
2759,9,152.78,0.42,6955.3
2760,41,413.14,0.38,8563.18
2761,1,231.19,0.11,6697.55
2762,2,255.71,0.21,7930.71
2763,60,265.21,0.1,4184.0
2764,48,229.7,0.48,5053.68
2765,29,135.48,0.3,565.26
2766,97,68.97,0.38,2878.4
2767,10,58.28,0.36,3743.32
2768,58,381.16,0.44,6292.16
2769,60,119.53,0.47,4695.69
2770,21,37.28,0.02,6117.6
2771,28,400.78,0.49,7161.94
2772,75,85.49,0.44,522.91
2773,34,316.32,0.19,2656.95
2774,8,175.94,0.42,1791.95
2775,59,71.98,0.37,1955.81
2776,86,213.1,0.4,5080.94
2777,72,17.26,0.11,7425.79
2778,49,422.11,0.32,2800.49
2779,79,261.61,0.01,8262.05
2780,17,78.19,0.42,8935.32
2781,60,126.12,0.48,3570.29
2782,87,229.51,0.33,6845.43
2783,88,102.55,0.26,1258.79
2784,45,141.61,0.36,7465.88
2785,83,271.85,0.16,1733.74
2786,69,417.98,0.31,6905.42
2787,32,206.9,0.36,4276.81
2788,44,361.32,0.07,9291.72
2789,65,439.58,0.07,4698.16
2790,87,115.99,0.36,405.94
2791,8,405.52,0.22,4858.62
2792,77,381.13,0.44,7975.44
2793,72,184.9,0.16,6506.13
2794,87,494.86,0.02,9666.52
2795,43,138.66,0.32,8448.4
2796,1,134.85,0.34,5312.86
2797,51,388.41,0.28,2144.55
2798,24,222.98,0.34,137.37
2799,99,172.09,0.26,9806.97
2800,24,97.54,0.35,9389.37
2801,17,385.01,0.02,2814.03
2802,5,395.3,0.18,6418.34
2803,20,287.62,0.11,7319.47
2804,21,479.08,0.05,5822.33
2805,58,165.9,0.12,8445.32
2806,31,117.61,0.1,870.46
2807,11,341.96,0.49,8975.29
2808,52,381.62,0.14,3980.99
2809,15,120.2,0.12,4858.83
2810,83,47.54,0.42,4502.86
2811,7,407.15,0.21,5359.73
2812,28,488.49,0.21,6021.87
2813,51,325.89,0.22,7132.4
2814,58,146.15,0.21,5296.91
2815,5,498.37,0.16,6879.26
2816,5,447.7,0.14,3449.14
2817,94,261.56,0.44,9373.14
2818,96,414.41,0.08,738.86
2819,8,409.75,0.09,5500.85
2820,64,468.05,0.29,965.22
2821,10,422.05,0.17,4483.39
2822,38,325.4,0.21,2650.07
2823,96,308.56,0.4,9375.34
2824,92,239.01,0.45,229.45
2825,81,316.98,0.4,3972.92
2826,95,399.66,0.12,7842.22
2827,8,484.83,0.49,1965.77
2828,25,238.97,0.18,8174.32
2829,73,291.09,0.08,8611.28
2830,66,227.95,0.25,7109.23
2831,79,337.56,0.36,2169.78
2832,50,318.66,0.04,2793.18
2833,67,18.74,0.32,1752.65
2834,49,275.17,0.43,1922.23
2835,36,53.36,0.13,461.27
2836,68,22.93,0.35,8587.42
2837,78,397.69,0.2,5332.17
2838,41,136.74,0.21,3344.82
2839,89,176.92,0.14,2966.81
2840,62,41.4,0.31,5492.49
2841,10,97.96,0.18,3334.18
2842,21,385.15,0.42,8650.81
2843,36,251.83,0.48,2188.48
2844,12,441.53,0.47,8834.79
2845,91,204.65,0.08,6674.52
2846,2,141.66,0.01,9570.63
2847,13,180.32,0.22,249.56
2848,53,359.26,0.36,685.05
2849,32,281.95,0.49,5058.86
2850,95,453.05,0.39,9132.55
2851,16,305.06,0.29,7334.87
2852,32,251.58,0.01,6259.15
2853,32,395.02,0.41,412.86
2854,98,474.29,0.09,3606.22
2855,11,184.36,0.03,3523.94
2856,10,132.44,0.43,5466.65
2857,15,311.95,0.28,2652.5
2858,17,254.45,0.06,2744.84
2859,40,494.7,0.19,6246.52
2860,18,236.56,0.04,9451.22
2861,55,46.42,0.32,6635.77
2862,73,488.91,0.14,6714.49
2863,25,423.36,0.43,9863.53
2864,59,97.34,0.18,1619.43
2865,78,453.26,0.25,434.96
2866,89,176.93,0.03,7480.59
2867,22,194.78,0.14,4444.0
2868,30,454.13,0.34,4345.35
2869,84,269.76,0.37,2330.5
2870,85,77.5,0.12,5117.94
2871,44,190.84,0.25,4477.51
2872,32,363.83,0.41,3519.96
2873,51,95.35,0.19,4483.18
2874,46,299.21,0.07,3899.96
2875,21,350.68,0.22,9404.97
2876,99,178.49,0.3,9804.49
2877,32,350.0,0.0,8415.02
2878,94,443.26,0.17,9905.1
2879,39,241.34,0.3,2730.62
2880,12,197.63,0.48,8444.96
2881,47,133.07,0.2,4125.63
2882,18,306.06,0.08,7486.75
2883,21,441.13,0.27,2093.79
2884,13,169.08,0.14,8138.37
2885,21,204.16,0.11,926.3
2886,8,209.25,0.3,2778.52
2887,46,284.8,0.46,8237.33
2888,7,121.92,0.42,7496.88
2889,23,412.88,0.09,5062.34
2890,96,154.85,0.38,6760.65
2891,75,355.63,0.11,1937.18
2892,86,261.48,0.15,6710.86
2893,22,297.09,0.46,178.96
2894,89,98.01,0.46,8348.84
2895,22,370.16,0.08,5211.25
2896,92,102.42,0.03,9444.4
2897,29,65.6,0.15,4833.83
2898,13,277.87,0.29,4387.56
2899,82,357.56,0.44,4555.52
2900,2,34.52,0.06,3661.31
2901,29,44.0,0.21,1750.08
2902,85,403.31,0.14,8436.42
2903,79,406.43,0.01,3951.95
2904,52,130.2,0.39,5338.17
2905,27,311.46,0.41,296.88
2906,50,227.16,0.11,696.51
2907,95,320.02,0.08,6012.11
2908,79,432.81,0.07,8804.36
2909,23,49.13,0.23,4984.62
2910,88,391.21,0.12,1733.25
2911,44,251.58,0.26,1249.66
2912,77,286.42,0.19,9007.9
2913,22,330.43,0.11,7046.21
2914,43,462.09,0.38,9665.34
2915,37,37.79,0.08,915.25
2916,61,24.44,0.4,9035.87
2917,97,97.35,0.28,8471.76
2918,56,493.36,0.42,8942.53
2919,3,360.39,0.0,157.05
2920,63,311.17,0.37,7444.84
2921,19,33.05,0.03,5534.49
2922,23,440.76,0.48,5774.48
2923,29,408.25,0.35,4745.1
2924,30,335.75,0.16,7452.5
2925,39,176.17,0.16,9998.41
2926,25,44.55,0.43,7134.33
2927,8,294.22,0.45,6812.7
2928,58,362.65,0.45,6578.93
2929,16,56.18,0.4,6982.6
2930,72,320.55,0.41,3486.91
2931,1,150.32,0.29,3270.18
2932,5,384.48,0.01,7864.95
2933,3,274.41,0.04,625.57
2934,65,73.23,0.32,7616.55
2935,4,267.99,0.2,8157.03
2936,99,203.91,0.28,5263.82
2937,96,98.37,0.12,9110.47
2938,64,422.34,0.32,4783.57
2939,98,15.4,0.12,1863.06
2940,89,162.94,0.23,3677.85
2941,10,16.17,0.24,9068.09
2942,21,57.04,0.09,9938.01
2943,46,155.58,0.44,4276.35
2944,91,36.59,0.26,1751.78
2945,27,302.35,0.43,2934.66
2946,66,52.56,0.13,5577.63
2947,41,353.84,0.09,5763.75
2948,13,35.79,0.01,6337.59
2949,9,39.06,0.05,8370.0
2950,36,159.61,0.07,7141.02
2951,86,449.32,0.04,2682.32
2952,90,324.28,0.45,4010.94
2953,58,387.36,0.46,8414.18
2954,54,79.36,0.47,6370.49
2955,12,418.72,0.48,1747.54
2956,81,13.99,0.25,3322.83
2957,78,114.4,0.27,7931.8
2958,14,311.89,0.07,1803.73
2959,34,193.87,0.07,6941.4
2960,53,492.25,0.39,5679.01
2961,20,24.87,0.43,1560.0
2962,75,499.31,0.39,6919.9
2963,16,315.58,0.42,1509.25
2964,95,283.77,0.14,4044.51
2965,70,39.16,0.23,3154.74
2966,56,143.93,0.23,6931.1
2967,83,463.08,0.5,7845.39
2968,58,183.58,0.47,1766.33
2969,4,334.21,0.3,8138.77
2970,4,499.75,0.07,171.42
2971,20,138.9,0.13,5347.58
2972,10,292.28,0.18,5216.21
2973,24,351.25,0.44,6275.83
2974,99,90.67,0.09,2473.04
2975,26,82.85,0.11,197.58
2976,37,233.59,0.17,4602.15
2977,85,199.05,0.46,806.92
2978,54,359.97,0.25,8932.72
